Tag,value,timestamp
BREADBLAST05_Temperature,183.43,2023-04-30T14:45:50
BREADBLAST05_Temperature,183.43,2023-04-30T14:46:00
BREADBLAST05_Temperature,183.41,2023-04-30T14:46:10
BREADBLAST05_Temperature,183.37,2023-04-30T14:46:20
BREADBLAST05_Temperature,183.42,2023-04-30T14:46:30
BREADBLAST05_Temperature,183.46,2023-04-30T14:46:40
BREADBLAST05_Temperature,182.61,2023-04-30T14:46:50
BREADBLAST05_Temperature,183.47,2023-04-30T14:47:00
BREADBLAST05_Temperature,182.61,2023-04-30T14:47:10
BREADBLAST05_Temperature,183.45,2023-04-30T14:47:20
BREADBLAST05_Temperature,182.61,2023-04-30T14:47:30
BREADBLAST05_Temperature,182.61,2023-04-30T14:47:40
BREADBLAST05_Temperature,183.44,2023-04-30T14:47:50
BREADBLAST05_Temperature,183.41,2023-04-30T14:48:00
BREADBLAST05_Temperature,183.41,2023-04-30T14:48:10
BREADBLAST05_Temperature,182.61,2023-04-30T14:48:20
BREADBLAST05_Temperature,183.45,2023-04-30T14:48:30
BREADBLAST05_Temperature,183.44,2023-04-30T14:48:40
BREADBLAST05_Temperature,183.43,2023-04-30T14:48:50
BREADBLAST05_Temperature,183.42,2023-04-30T14:49:00
BREADBLAST05_Temperature,183.47,2023-04-30T14:49:10
BREADBLAST05_Temperature,182.61,2023-04-30T14:49:20
BREADBLAST05_Temperature,183.52,2023-04-30T14:49:30
BREADBLAST05_Temperature,183.55,2023-04-30T14:49:40
BREADBLAST05_Temperature,183.5,2023-04-30T14:49:50
BREADBLAST05_Temperature,183.49,2023-04-30T14:50:00
BREADBLAST05_Temperature,183.49,2023-04-30T14:50:10
BREADBLAST05_Temperature,182.61,2023-04-30T14:50:20
BREADBLAST05_Temperature,182.61,2023-04-30T14:50:30
BREADBLAST05_Temperature,183.49,2023-04-30T14:50:40
BREADBLAST05_Temperature,183.48,2023-04-30T14:50:50
BREADBLAST05_Temperature,183.45,2023-04-30T14:51:00
BREADBLAST05_Temperature,182.61,2023-04-30T14:51:10
BREADBLAST05_Temperature,183.48,2023-04-30T14:51:20
BREADBLAST05_Temperature,183.52,2023-04-30T14:51:30
BREADBLAST05_Temperature,183.51,2023-04-30T14:51:40
BREADBLAST05_Temperature,182.61,2023-04-30T14:51:50
BREADBLAST05_Temperature,182.61,2023-04-30T14:52:00
BREADBLAST05_Temperature,183.51,2023-04-30T14:52:10
BREADBLAST05_Temperature,183.53,2023-04-30T14:52:20
BREADBLAST05_Temperature,183.49,2023-04-30T14:52:30
BREADBLAST05_Temperature,183.54,2023-04-30T14:52:40
BREADBLAST05_Temperature,183.57,2023-04-30T14:52:50
BREADBLAST05_Temperature,183.57,2023-04-30T14:53:00
BREADBLAST05_Temperature,183.56,2023-04-30T14:53:10
BREADBLAST05_Temperature,183.51,2023-04-30T14:53:20
BREADBLAST05_Temperature,183.48,2023-04-30T14:53:30
BREADBLAST05_Temperature,183.45,2023-04-30T14:53:40
BREADBLAST05_Temperature,183.49,2023-04-30T14:53:50
BREADBLAST05_Temperature,183.46,2023-04-30T14:54:00
BREADBLAST05_Temperature,182.61,2023-04-30T14:54:10
BREADBLAST05_Temperature,183.47,2023-04-30T14:54:20
BREADBLAST05_Temperature,183.48,2023-04-30T14:54:30
BREADBLAST05_Temperature,183.43,2023-04-30T14:54:40
BREADBLAST05_Temperature,182.61,2023-04-30T14:54:50
BREADBLAST05_Temperature,183.42,2023-04-30T14:55:00
BREADBLAST05_Temperature,183.47,2023-04-30T14:55:10
BREADBLAST05_Temperature,183.43,2023-04-30T14:55:20
BREADBLAST05_Temperature,183.45,2023-04-30T14:55:30
BREADBLAST05_Temperature,183.46,2023-04-30T14:55:40
BREADBLAST05_Temperature,182.61,2023-04-30T14:55:50
BREADBLAST05_Temperature,182.61,2023-04-30T14:56:00
BREADBLAST05_Temperature,183.41,2023-04-30T14:56:10
BREADBLAST05_Temperature,183.4,2023-04-30T14:56:20
BREADBLAST05_Temperature,183.38,2023-04-30T14:56:30
BREADBLAST05_Temperature,183.39,2023-04-30T14:56:40
BREADBLAST05_Temperature,183.4,2023-04-30T14:56:50
BREADBLAST05_Temperature,183.44,2023-04-30T14:57:00
BREADBLAST05_Temperature,183.4,2023-04-30T14:57:10
BREADBLAST05_Temperature,183.4,2023-04-30T14:57:20
BREADBLAST05_Temperature,183.4,2023-04-30T14:57:30
BREADBLAST05_Temperature,183.35,2023-04-30T14:57:40
BREADBLAST05_Temperature,183.37,2023-04-30T14:57:50
BREADBLAST05_Temperature,183.38,2023-04-30T14:58:00
BREADBLAST05_Temperature,182.61,2023-04-30T14:58:10
BREADBLAST05_Temperature,183.3,2023-04-30T14:58:20
BREADBLAST05_Temperature,183.25,2023-04-30T14:58:30
BREADBLAST05_Temperature,183.22,2023-04-30T14:58:40
BREADBLAST05_Temperature,183.21,2023-04-30T14:58:50
BREADBLAST05_Temperature,182.61,2023-04-30T14:59:00
BREADBLAST05_Temperature,182.61,2023-04-30T14:59:10
BREADBLAST05_Temperature,183.19,2023-04-30T14:59:20
BREADBLAST05_Temperature,183.2,2023-04-30T14:59:30
BREADBLAST05_Temperature,182.61,2023-04-30T14:59:40
BREADBLAST05_Temperature,183.2,2023-04-30T14:59:50
BREADBLAST05_Temperature,183.25,2023-04-30T15:00:00
BREADBLAST05_Temperature,183.28,2023-04-30T15:00:10
BREADBLAST05_Temperature,183.24,2023-04-30T15:00:20
BREADBLAST05_Temperature,183.22,2023-04-30T15:00:30
BREADBLAST05_Temperature,183.23,2023-04-30T15:00:40
BREADBLAST05_Temperature,183.18,2023-04-30T15:00:50
BREADBLAST05_Temperature,183.23,2023-04-30T15:01:00
BREADBLAST05_Temperature,183.26,2023-04-30T15:01:10
BREADBLAST05_Temperature,182.61,2023-04-30T15:01:20
BREADBLAST05_Temperature,183.19,2023-04-30T15:01:30
BREADBLAST05_Temperature,183.21,2023-04-30T15:01:40
BREADBLAST05_Temperature,182.61,2023-04-30T15:01:50
BREADBLAST05_Temperature,183.28,2023-04-30T15:02:00
BREADBLAST05_Temperature,182.61,2023-04-30T15:02:10
BREADBLAST05_Temperature,183.24,2023-04-30T15:02:20
BREADBLAST05_Temperature,182.61,2023-04-30T15:02:30
BREADBLAST05_Temperature,183.24,2023-04-30T15:02:40
BREADBLAST05_Temperature,182.61,2023-04-30T15:02:50
BREADBLAST05_Temperature,183.24,2023-04-30T15:03:00
BREADBLAST05_Temperature,183.28,2023-04-30T15:03:10
BREADBLAST05_Temperature,183.3,2023-04-30T15:03:20
BREADBLAST05_Temperature,183.27,2023-04-30T15:03:30
BREADBLAST05_Temperature,183.3,2023-04-30T15:03:40
BREADBLAST05_Temperature,183.31,2023-04-30T15:03:50
BREADBLAST05_Temperature,183.34,2023-04-30T15:04:00
BREADBLAST05_Temperature,183.3,2023-04-30T15:04:10
BREADBLAST05_Temperature,183.3,2023-04-30T15:04:20
BREADBLAST05_Temperature,183.31,2023-04-30T15:04:30
BREADBLAST05_Temperature,183.28,2023-04-30T15:04:40
BREADBLAST05_Temperature,183.31,2023-04-30T15:04:50
BREADBLAST05_Temperature,183.27,2023-04-30T15:05:00
BREADBLAST05_Temperature,183.26,2023-04-30T15:05:10
BREADBLAST05_Temperature,183.27,2023-04-30T15:05:20
BREADBLAST05_Temperature,183.3,2023-04-30T15:05:30
BREADBLAST05_Temperature,183.26,2023-04-30T15:05:40
BREADBLAST05_Temperature,183.25,2023-04-30T15:05:50
BREADBLAST05_Temperature,183.3,2023-04-30T15:06:00
BREADBLAST05_Temperature,182.61,2023-04-30T15:06:10
BREADBLAST05_Temperature,183.24,2023-04-30T15:06:20
BREADBLAST05_Temperature,183.28,2023-04-30T15:06:30
BREADBLAST05_Temperature,183.32,2023-04-30T15:06:40
BREADBLAST05_Temperature,183.37,2023-04-30T15:06:50
BREADBLAST05_Temperature,182.61,2023-04-30T15:07:00
BREADBLAST05_Temperature,183.37,2023-04-30T15:07:10
BREADBLAST05_Temperature,183.33,2023-04-30T15:07:20
BREADBLAST05_Temperature,183.31,2023-04-30T15:07:30
BREADBLAST05_Temperature,183.31,2023-04-30T15:07:40
BREADBLAST05_Temperature,183.34,2023-04-30T15:07:50
BREADBLAST05_Temperature,182.61,2023-04-30T15:08:00
BREADBLAST05_Temperature,183.29,2023-04-30T15:08:10
BREADBLAST05_Temperature,183.32,2023-04-30T15:08:20
BREADBLAST05_Temperature,183.33,2023-04-30T15:08:30
BREADBLAST05_Temperature,183.36,2023-04-30T15:08:40
BREADBLAST05_Temperature,183.35,2023-04-30T15:08:50
BREADBLAST05_Temperature,183.32,2023-04-30T15:09:00
BREADBLAST05_Temperature,182.61,2023-04-30T15:09:10
BREADBLAST05_Temperature,182.61,2023-04-30T15:09:20
BREADBLAST05_Temperature,183.31,2023-04-30T15:09:30
BREADBLAST05_Temperature,183.29,2023-04-30T15:09:40
BREADBLAST05_Temperature,182.61,2023-04-30T15:09:50
BREADBLAST05_Temperature,183.31,2023-04-30T15:10:00
BREADBLAST05_Temperature,182.61,2023-04-30T15:10:10
BREADBLAST05_Temperature,182.61,2023-04-30T15:10:20
BREADBLAST05_Temperature,183.26,2023-04-30T15:10:30
BREADBLAST05_Temperature,182.61,2023-04-30T15:10:40
BREADBLAST05_Temperature,183.32,2023-04-30T15:10:50
BREADBLAST05_Temperature,183.3,2023-04-30T15:11:00
BREADBLAST05_Temperature,182.61,2023-04-30T15:11:10
BREADBLAST05_Temperature,183.3,2023-04-30T15:11:20
BREADBLAST05_Temperature,183.31,2023-04-30T15:11:30
BREADBLAST05_Temperature,183.33,2023-04-30T15:11:40
BREADBLAST05_Temperature,183.35,2023-04-30T15:11:50
BREADBLAST05_Temperature,183.33,2023-04-30T15:12:00
BREADBLAST05_Temperature,183.38,2023-04-30T15:12:10
BREADBLAST05_Temperature,183.43,2023-04-30T15:12:20
BREADBLAST05_Temperature,183.4,2023-04-30T15:12:30
BREADBLAST05_Temperature,182.61,2023-04-30T15:12:40
BREADBLAST05_Temperature,183.38,2023-04-30T15:12:50
BREADBLAST05_Temperature,182.61,2023-04-30T15:13:00
BREADBLAST05_Temperature,183.34,2023-04-30T15:13:10
BREADBLAST05_Temperature,182.61,2023-04-30T15:13:20
BREADBLAST05_Temperature,183.35,2023-04-30T15:13:30
BREADBLAST05_Temperature,183.36,2023-04-30T15:13:40
BREADBLAST05_Temperature,183.38,2023-04-30T15:13:50
BREADBLAST05_Temperature,183.41,2023-04-30T15:14:00
BREADBLAST05_Temperature,182.61,2023-04-30T15:14:10
BREADBLAST05_Temperature,183.47,2023-04-30T15:14:20
BREADBLAST05_Temperature,183.42,2023-04-30T15:14:30
BREADBLAST05_Temperature,182.61,2023-04-30T15:14:40
BREADBLAST05_Temperature,182.61,2023-04-30T15:14:50
BREADBLAST05_Temperature,183.43,2023-04-30T15:15:00
BREADBLAST05_Temperature,182.61,2023-04-30T15:15:10
BREADBLAST05_Temperature,183.49,2023-04-30T15:15:20
BREADBLAST05_Temperature,183.49,2023-04-30T15:15:30
BREADBLAST05_Temperature,183.48,2023-04-30T15:15:40
BREADBLAST05_Temperature,182.61,2023-04-30T15:15:50
BREADBLAST05_Temperature,183.47,2023-04-30T15:16:00
BREADBLAST05_Temperature,183.51,2023-04-30T15:16:10
BREADBLAST05_Temperature,183.48,2023-04-30T15:16:20
BREADBLAST05_Temperature,183.45,2023-04-30T15:16:30
BREADBLAST05_Temperature,183.49,2023-04-30T15:16:40
BREADBLAST05_Temperature,183.53,2023-04-30T15:16:50
BREADBLAST05_Temperature,183.5,2023-04-30T15:17:00
BREADBLAST05_Temperature,183.45,2023-04-30T15:17:10
BREADBLAST05_Temperature,182.61,2023-04-30T15:17:20
BREADBLAST05_Temperature,182.61,2023-04-30T15:17:30
BREADBLAST05_Temperature,182.61,2023-04-30T15:17:40
BREADBLAST05_Temperature,182.61,2023-04-30T15:17:50
BREADBLAST05_Temperature,183.46,2023-04-30T15:18:00
BREADBLAST05_Temperature,183.49,2023-04-30T15:18:10
BREADBLAST05_Temperature,183.47,2023-04-30T15:18:20
BREADBLAST05_Temperature,183.51,2023-04-30T15:18:30
BREADBLAST05_Temperature,183.5,2023-04-30T15:18:40
BREADBLAST05_Temperature,182.61,2023-04-30T15:18:50
BREADBLAST05_Temperature,183.47,2023-04-30T15:19:00
BREADBLAST05_Temperature,182.61,2023-04-30T15:19:10
BREADBLAST05_Temperature,183.39,2023-04-30T15:19:20
BREADBLAST05_Temperature,183.37,2023-04-30T15:19:30
BREADBLAST05_Temperature,183.34,2023-04-30T15:19:40
BREADBLAST05_Temperature,183.32,2023-04-30T15:19:50
BREADBLAST05_Temperature,183.32,2023-04-30T15:20:00
BREADBLAST05_Temperature,182.61,2023-04-30T15:20:10
BREADBLAST05_Temperature,183.32,2023-04-30T15:20:20
BREADBLAST05_Temperature,183.31,2023-04-30T15:20:30
BREADBLAST05_Temperature,183.33,2023-04-30T15:20:40
BREADBLAST05_Temperature,183.37,2023-04-30T15:20:50
BREADBLAST05_Temperature,182.61,2023-04-30T15:21:00
BREADBLAST05_Temperature,182.61,2023-04-30T15:21:10
BREADBLAST05_Temperature,183.45,2023-04-30T15:21:20
BREADBLAST05_Temperature,183.42,2023-04-30T15:21:30
BREADBLAST05_Temperature,183.46,2023-04-30T15:21:40
BREADBLAST05_Temperature,183.48,2023-04-30T15:21:50
BREADBLAST05_Temperature,182.61,2023-04-30T15:22:00
BREADBLAST05_Temperature,183.4,2023-04-30T15:22:10
BREADBLAST05_Temperature,183.45,2023-04-30T15:22:20
BREADBLAST05_Temperature,183.5,2023-04-30T15:22:30
BREADBLAST05_Temperature,182.61,2023-04-30T15:22:40
BREADBLAST05_Temperature,183.56,2023-04-30T15:22:50
BREADBLAST05_Temperature,182.61,2023-04-30T15:23:00
BREADBLAST05_Temperature,183.53,2023-04-30T15:23:10
BREADBLAST05_Temperature,182.61,2023-04-30T15:23:20
BREADBLAST05_Temperature,183.59,2023-04-30T15:23:30
BREADBLAST05_Temperature,182.61,2023-04-30T15:23:40
BREADBLAST05_Temperature,182.61,2023-04-30T15:23:50
BREADBLAST05_Temperature,183.64,2023-04-30T15:24:00
BREADBLAST05_Temperature,182.61,2023-04-30T15:24:10
BREADBLAST05_Temperature,183.69,2023-04-30T15:24:20
BREADBLAST05_Temperature,182.61,2023-04-30T15:24:30
BREADBLAST05_Temperature,182.61,2023-04-30T15:24:40
BREADBLAST05_Temperature,183.74,2023-04-30T15:24:50
BREADBLAST05_Temperature,183.73,2023-04-30T15:25:00
BREADBLAST05_Temperature,182.61,2023-04-30T15:25:10
BREADBLAST05_Temperature,183.79,2023-04-30T15:25:20
BREADBLAST05_Temperature,182.61,2023-04-30T15:25:30
BREADBLAST05_Temperature,182.61,2023-04-30T15:25:40
BREADBLAST05_Temperature,183.88,2023-04-30T15:25:50
BREADBLAST05_Temperature,183.9,2023-04-30T15:26:00
BREADBLAST05_Temperature,183.9,2023-04-30T15:26:10
BREADBLAST05_Temperature,183.87,2023-04-30T15:26:20
BREADBLAST05_Temperature,183.82,2023-04-30T15:26:30
BREADBLAST05_Temperature,183.84,2023-04-30T15:26:40
BREADBLAST05_Temperature,183.84,2023-04-30T15:26:50
BREADBLAST05_Temperature,182.61,2023-04-30T15:27:00
BREADBLAST05_Temperature,183.8,2023-04-30T15:27:10
BREADBLAST05_Temperature,182.61,2023-04-30T15:27:20
BREADBLAST05_Temperature,182.61,2023-04-30T15:27:30
BREADBLAST05_Temperature,182.61,2023-04-30T15:27:40
BREADBLAST05_Temperature,183.8,2023-04-30T15:27:50
BREADBLAST05_Temperature,183.75,2023-04-30T15:28:00
BREADBLAST05_Temperature,183.78,2023-04-30T15:28:10
BREADBLAST05_Temperature,183.75,2023-04-30T15:28:20
BREADBLAST05_Temperature,183.79,2023-04-30T15:28:30
BREADBLAST05_Temperature,183.82,2023-04-30T15:28:40
BREADBLAST05_Temperature,183.84,2023-04-30T15:28:50
BREADBLAST05_Temperature,183.81,2023-04-30T15:29:00
BREADBLAST05_Temperature,183.77,2023-04-30T15:29:10
BREADBLAST05_Temperature,183.8,2023-04-30T15:29:20
BREADBLAST05_Temperature,182.61,2023-04-30T15:29:30
BREADBLAST05_Temperature,183.8,2023-04-30T15:29:40
BREADBLAST05_Temperature,182.61,2023-04-30T15:29:50
BREADBLAST05_Temperature,183.82,2023-04-30T15:30:00
BREADBLAST05_Temperature,183.84,2023-04-30T15:30:10
BREADBLAST05_Temperature,182.61,2023-04-30T15:30:20
BREADBLAST05_Temperature,183.89,2023-04-30T15:30:30
BREADBLAST05_Temperature,183.92,2023-04-30T15:30:40
BREADBLAST05_Temperature,183.9,2023-04-30T15:30:50
BREADBLAST05_Temperature,182.61,2023-04-30T15:31:00
BREADBLAST05_Temperature,183.83,2023-04-30T15:31:10
BREADBLAST05_Temperature,183.85,2023-04-30T15:31:20
BREADBLAST05_Temperature,182.61,2023-04-30T15:31:30
BREADBLAST05_Temperature,182.61,2023-04-30T15:31:40
BREADBLAST05_Temperature,183.84,2023-04-30T15:31:50
BREADBLAST05_Temperature,183.84,2023-04-30T15:32:00
BREADBLAST05_Temperature,182.61,2023-04-30T15:32:10
BREADBLAST05_Temperature,183.88,2023-04-30T15:32:20
BREADBLAST05_Temperature,182.61,2023-04-30T15:32:30
BREADBLAST05_Temperature,183.93,2023-04-30T15:32:40
BREADBLAST05_Temperature,182.61,2023-04-30T15:32:50
BREADBLAST05_Temperature,183.98,2023-04-30T15:33:00
BREADBLAST05_Temperature,183.99,2023-04-30T15:33:10
BREADBLAST05_Temperature,184.02,2023-04-30T15:33:20
BREADBLAST05_Temperature,182.61,2023-04-30T15:33:30
BREADBLAST05_Temperature,183.98,2023-04-30T15:33:40
BREADBLAST05_Temperature,183.95,2023-04-30T15:33:50
BREADBLAST05_Temperature,182.61,2023-04-30T15:34:00
BREADBLAST05_Temperature,183.93,2023-04-30T15:34:10
BREADBLAST05_Temperature,183.97,2023-04-30T15:34:20
BREADBLAST05_Temperature,183.94,2023-04-30T15:34:30
BREADBLAST05_Temperature,183.96,2023-04-30T15:34:40
BREADBLAST05_Temperature,183.92,2023-04-30T15:34:50
BREADBLAST05_Temperature,183.91,2023-04-30T15:35:00
BREADBLAST05_Temperature,183.95,2023-04-30T15:35:10
BREADBLAST05_Temperature,183.95,2023-04-30T15:35:20
BREADBLAST05_Temperature,183.93,2023-04-30T15:35:30
BREADBLAST05_Temperature,183.95,2023-04-30T15:35:40
BREADBLAST05_Temperature,183.93,2023-04-30T15:35:50
BREADBLAST05_Temperature,183.88,2023-04-30T15:36:00
BREADBLAST05_Temperature,183.85,2023-04-30T15:36:10
BREADBLAST05_Temperature,183.88,2023-04-30T15:36:20
BREADBLAST05_Temperature,183.83,2023-04-30T15:36:30
BREADBLAST05_Temperature,182.61,2023-04-30T15:36:40
BREADBLAST05_Temperature,182.61,2023-04-30T15:36:50
BREADBLAST05_Temperature,183.78,2023-04-30T15:37:00
BREADBLAST05_Temperature,183.79,2023-04-30T15:37:10
BREADBLAST05_Temperature,183.8,2023-04-30T15:37:20
BREADBLAST05_Temperature,183.83,2023-04-30T15:37:30
BREADBLAST05_Temperature,183.84,2023-04-30T15:37:40
BREADBLAST05_Temperature,183.88,2023-04-30T15:37:50
BREADBLAST05_Temperature,183.92,2023-04-30T15:38:00
BREADBLAST05_Temperature,183.94,2023-04-30T15:38:10
BREADBLAST05_Temperature,182.61,2023-04-30T15:38:20
BREADBLAST05_Temperature,183.93,2023-04-30T15:38:30
BREADBLAST05_Temperature,182.61,2023-04-30T15:38:40
BREADBLAST05_Temperature,183.98,2023-04-30T15:38:50
BREADBLAST05_Temperature,183.93,2023-04-30T15:39:00
BREADBLAST05_Temperature,182.61,2023-04-30T15:39:10
BREADBLAST05_Temperature,183.89,2023-04-30T15:39:20
BREADBLAST05_Temperature,182.61,2023-04-30T15:39:30
BREADBLAST05_Temperature,183.94,2023-04-30T15:39:40
BREADBLAST05_Temperature,183.99,2023-04-30T15:39:50
BREADBLAST05_Temperature,183.96,2023-04-30T15:40:00
BREADBLAST05_Temperature,183.96,2023-04-30T15:40:10
BREADBLAST05_Temperature,183.92,2023-04-30T15:40:20
BREADBLAST05_Temperature,183.96,2023-04-30T15:40:30
BREADBLAST05_Temperature,182.61,2023-04-30T15:40:40
BREADBLAST05_Temperature,183.99,2023-04-30T15:40:50
BREADBLAST05_Temperature,183.95,2023-04-30T15:41:00
BREADBLAST05_Temperature,183.96,2023-04-30T15:41:10
BREADBLAST05_Temperature,183.92,2023-04-30T15:41:20
BREADBLAST05_Temperature,183.92,2023-04-30T15:41:30
BREADBLAST05_Temperature,183.95,2023-04-30T15:41:40
BREADBLAST05_Temperature,183.97,2023-04-30T15:41:50
BREADBLAST05_Temperature,183.97,2023-04-30T15:42:00
BREADBLAST05_Temperature,184.01,2023-04-30T15:42:10
BREADBLAST05_Temperature,184.01,2023-04-30T15:42:20
BREADBLAST05_Temperature,183.97,2023-04-30T15:42:30
BREADBLAST05_Temperature,183.97,2023-04-30T15:42:40
BREADBLAST05_Temperature,184.01,2023-04-30T15:42:50
BREADBLAST05_Temperature,183.99,2023-04-30T15:43:00
BREADBLAST05_Temperature,183.96,2023-04-30T15:43:10
BREADBLAST05_Temperature,183.99,2023-04-30T15:43:20
BREADBLAST05_Temperature,184,2023-04-30T15:43:30
BREADBLAST05_Temperature,183.96,2023-04-30T15:43:40
BREADBLAST05_Temperature,183.95,2023-04-30T15:43:50
BREADBLAST05_Temperature,184,2023-04-30T15:44:00
BREADBLAST05_Temperature,184.02,2023-04-30T15:44:10
BREADBLAST05_Temperature,183.99,2023-04-30T15:44:20
BREADBLAST05_Temperature,184.01,2023-04-30T15:44:30
BREADBLAST05_Temperature,184,2023-04-30T15:44:40
BREADBLAST05_Temperature,184.04,2023-04-30T15:44:50
BREADBLAST05_Temperature,184.05,2023-04-30T15:45:00
BREADBLAST05_Temperature,182.61,2023-04-30T15:45:10
BREADBLAST05_Temperature,182.61,2023-04-30T15:45:20
BREADBLAST05_Temperature,182.61,2023-04-30T15:45:30
BREADBLAST05_Temperature,184.01,2023-04-30T15:45:40
BREADBLAST05_Temperature,184.04,2023-04-30T15:45:50
BREADBLAST05_Temperature,182.61,2023-04-30T15:46:00
BREADBLAST05_Temperature,184.13,2023-04-30T15:46:10
BREADBLAST05_Temperature,184.15,2023-04-30T15:46:20
BREADBLAST05_Temperature,184.16,2023-04-30T15:46:30
BREADBLAST05_Temperature,184.15,2023-04-30T15:46:40
BREADBLAST05_Temperature,182.61,2023-04-30T15:46:50
BREADBLAST05_Temperature,184.15,2023-04-30T15:47:00
BREADBLAST05_Temperature,184.13,2023-04-30T15:47:10
BREADBLAST05_Temperature,184.15,2023-04-30T15:47:20
BREADBLAST05_Temperature,184.18,2023-04-30T15:47:30
BREADBLAST05_Temperature,184.21,2023-04-30T15:47:40
BREADBLAST05_Temperature,184.25,2023-04-30T15:47:50
BREADBLAST05_Temperature,184.21,2023-04-30T15:48:00
BREADBLAST05_Temperature,184.2,2023-04-30T15:48:10
BREADBLAST05_Temperature,184.23,2023-04-30T15:48:20
BREADBLAST05_Temperature,182.61,2023-04-30T15:48:30
BREADBLAST05_Temperature,184.32,2023-04-30T15:48:40
BREADBLAST05_Temperature,182.61,2023-04-30T15:48:50
BREADBLAST05_Temperature,182.61,2023-04-30T15:49:00
BREADBLAST05_Temperature,184.3,2023-04-30T15:49:10
BREADBLAST05_Temperature,184.33,2023-04-30T15:49:20
BREADBLAST05_Temperature,184.3,2023-04-30T15:49:30
BREADBLAST05_Temperature,184.26,2023-04-30T15:49:40
BREADBLAST05_Temperature,184.24,2023-04-30T15:49:50
BREADBLAST05_Temperature,184.24,2023-04-30T15:50:00
BREADBLAST05_Temperature,184.25,2023-04-30T15:50:10
BREADBLAST05_Temperature,184.28,2023-04-30T15:50:20
BREADBLAST05_Temperature,184.33,2023-04-30T15:50:30
BREADBLAST05_Temperature,184.3,2023-04-30T15:50:40
BREADBLAST05_Temperature,184.34,2023-04-30T15:50:50
BREADBLAST05_Temperature,182.61,2023-04-30T15:51:00
BREADBLAST05_Temperature,184.28,2023-04-30T15:51:10
BREADBLAST05_Temperature,182.61,2023-04-30T15:51:20
BREADBLAST05_Temperature,182.61,2023-04-30T15:51:30
BREADBLAST05_Temperature,184.24,2023-04-30T15:51:40
BREADBLAST05_Temperature,184.27,2023-04-30T15:51:50
BREADBLAST05_Temperature,184.23,2023-04-30T15:52:00
BREADBLAST05_Temperature,184.18,2023-04-30T15:52:10
BREADBLAST05_Temperature,182.61,2023-04-30T15:52:20
BREADBLAST05_Temperature,182.61,2023-04-30T15:52:30
BREADBLAST05_Temperature,184.18,2023-04-30T15:52:40
BREADBLAST05_Temperature,184.19,2023-04-30T15:52:50
BREADBLAST05_Temperature,184.18,2023-04-30T15:53:00
BREADBLAST05_Temperature,182.61,2023-04-30T15:53:10
BREADBLAST05_Temperature,184.16,2023-04-30T15:53:20
BREADBLAST05_Temperature,182.61,2023-04-30T15:53:30
BREADBLAST05_Temperature,184.13,2023-04-30T15:53:40
BREADBLAST05_Temperature,184.1,2023-04-30T15:53:50
BREADBLAST05_Temperature,184.06,2023-04-30T15:54:00
BREADBLAST05_Temperature,182.61,2023-04-30T15:54:10
BREADBLAST05_Temperature,184.05,2023-04-30T15:54:20
BREADBLAST05_Temperature,182.61,2023-04-30T15:54:30
BREADBLAST05_Temperature,182.61,2023-04-30T15:54:40
BREADBLAST05_Temperature,184,2023-04-30T15:54:50
BREADBLAST05_Temperature,184.04,2023-04-30T15:55:00
BREADBLAST05_Temperature,184.06,2023-04-30T15:55:10
BREADBLAST05_Temperature,184.09,2023-04-30T15:55:20
BREADBLAST05_Temperature,184.04,2023-04-30T15:55:30
BREADBLAST05_Temperature,183.99,2023-04-30T15:55:40
BREADBLAST05_Temperature,183.99,2023-04-30T15:55:50
BREADBLAST05_Temperature,182.61,2023-04-30T15:56:00
BREADBLAST05_Temperature,183.99,2023-04-30T15:56:10
BREADBLAST05_Temperature,183.99,2023-04-30T15:56:20
BREADBLAST05_Temperature,183.96,2023-04-30T15:56:30
BREADBLAST05_Temperature,183.96,2023-04-30T15:56:40
BREADBLAST05_Temperature,182.61,2023-04-30T15:56:50
BREADBLAST05_Temperature,183.97,2023-04-30T15:57:00
BREADBLAST05_Temperature,183.92,2023-04-30T15:57:10
BREADBLAST05_Temperature,183.9,2023-04-30T15:57:20
BREADBLAST05_Temperature,183.91,2023-04-30T15:57:30
BREADBLAST05_Temperature,183.88,2023-04-30T15:57:40
BREADBLAST05_Temperature,183.85,2023-04-30T15:57:50
BREADBLAST05_Temperature,183.9,2023-04-30T15:58:00
BREADBLAST05_Temperature,183.86,2023-04-30T15:58:10
BREADBLAST05_Temperature,183.9,2023-04-30T15:58:20
BREADBLAST05_Temperature,183.93,2023-04-30T15:58:30
BREADBLAST05_Temperature,183.9,2023-04-30T15:58:40
BREADBLAST05_Temperature,183.9,2023-04-30T15:58:50
BREADBLAST05_Temperature,183.94,2023-04-30T15:59:00
BREADBLAST05_Temperature,182.61,2023-04-30T15:59:10
BREADBLAST05_Temperature,182.61,2023-04-30T15:59:20
BREADBLAST05_Temperature,182.61,2023-04-30T15:59:30
BREADBLAST05_Temperature,183.94,2023-04-30T15:59:40
BREADBLAST05_Temperature,183.96,2023-04-30T15:59:50
BREADBLAST05_Temperature,183.91,2023-04-30T16:00:00
BREADBLAST05_Temperature,183.86,2023-04-30T16:00:10
BREADBLAST05_Temperature,182.61,2023-04-30T16:00:20
BREADBLAST05_Temperature,183.89,2023-04-30T16:00:30
BREADBLAST05_Temperature,182.61,2023-04-30T16:00:40
BREADBLAST05_Temperature,182.61,2023-04-30T16:00:50
